,age,Years_Enrolled,Qualification,family,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1545,61,9,1,0,76081.0,0,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0
1546,49,11,1,1,67445.0,0,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
1547,56,10,2,1,37054.0,0,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0
1548,61,11,2,1,47175.0,0,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1
1549,47,10,1,0,31859.0,0,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0
1550,62,10,1,0,27215.0,0,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0
1551,47,10,2,0,70179.0,1,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0
1552,40,10,1,1,39922.0,1,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
1553,47,10,2,1,49681.0,0,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0
1554,35,11,1,1,24645.0,1,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0
1555,69,9,1,0,79865.0,1,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0
1556,38,9,1,1,44322.0,1,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0
1557,71,10,1,0,47958.0,1,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0
1558,59,11,2,0,63972.0,0,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0
1559,69,9,1,1,75315.0,1,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0
1560,73,11,2,1,55517.0,0,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1
1561,66,10,2,1,75283.0,1,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0
1562,77,11,2,0,82800.0,1,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1
1563,69,11,1,1,38998.0,0,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0
1564,32,9,2,0,90638.0,1,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1
1565,37,10,2,1,27161.0,1,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0
1566,46,11,1,1,42014.0,0,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1
1567,63,10,2,1,38201.0,1,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0
1568,41,9,1,1,45203.0,1,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1
1569,76,9,2,0,81574.0,0,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0
1570,31,10,1,0,34935.0,0,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0
1571,47,10,2,0,60482.0,0,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0
1572,67,9,1,1,34633.0,1,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
1573,76,10,2,0,78093.0,0,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0
1574,73,10,1,0,82460.0,0,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0
1575,57,9,2,1,45903.0,0,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0
1576,36,9,1,0,81361.0,1,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1
1577,50,9,2,0,35860.0,1,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1
1578,71,11,2,1,40442.0,0,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,1
1579,58,9,1,0,61482.0,1,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0
1580,43,10,1,1,34968.0,1,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0
1581,36,10,1,0,75794.0,1,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0
1582,61,11,2,1,31497.0,1,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0
1583,68,10,1,0,74268.0,0,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0
1584,35,11,0,1,13724.0,1,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0
1585,58,10,2,1,45143.0,0,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
1586,56,9,2,0,52569.0,0,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0
1587,50,11,2,0,48432.0,1,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1
1588,63,9,2,1,17144.0,0,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0
1589,39,10,1,0,36108.0,0,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0
1590,52,11,1,1,76445.0,1,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0
1591,48,9,2,1,36663.0,1,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0
1592,58,10,2,1,53843.0,0,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0
1593,67,11,2,0,90226.0,1,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0
1594,68,10,2,0,70638.0,0,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0
1595,63,10,1,1,44512.0,0,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0
1596,62,9,1,1,27116.0,0,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0
1597,60,10,2,1,54072.0,0,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0
1598,46,10,1,1,71855.0,0,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0
1599,33,10,1,0,51250.0,1,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0
1600,50,9,2,1,60432.0,0,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0
1601,59,9,2,1,65526.0,1,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0
1602,35,11,1,0,68655.0,0,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0
1603,45,11,1,0,12393.0,1,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0
1604,33,10,1,0,64509.0,1,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1
1605,48,10,1,0,33955.0,0,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0
1606,46,10,1,1,31353.0,1,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1
1607,39,10,1,1,55434.0,1,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0
1608,40,10,1,1,28359.0,1,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0
1609,36,9,1,0,57100.0,1,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0
1610,58,9,1,1,69139.0,1,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
1611,67,11,2,1,52973.0,0,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0
1612,58,10,2,1,51717.0,0,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0
1613,52,10,1,1,18793.0,1,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0
1614,41,11,1,0,66664.0,0,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0
1615,64,10,1,0,50664.0,0,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0
1616,60,10,1,1,54414.0,1,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0
1617,71,9,2,1,54549.0,1,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0
1618,52,11,2,0,47111.0,1,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0
1619,60,10,2,0,41003.0,1,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0
1620,41,9,1,1,19444.0,1,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1
1621,47,10,1,1,36301.0,0,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0
1622,76,10,2,1,73059.0,1,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
1623,54,10,2,1,42731.0,0,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0
1624,64,9,2,1,52854.0,1,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0
1625,45,10,1,1,22775.0,1,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
1626,75,10,2,1,46681.0,0,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0
1627,68,10,2,1,59821.0,1,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0
1628,69,10,1,0,50002.0,1,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0
1629,78,10,1,0,69755.0,1,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0
1630,54,9,1,1,44078.0,1,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0
1631,47,10,2,1,30560.0,1,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0
1632,54,9,2,1,35924.0,0,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0
1633,59,10,2,0,64140.0,0,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1
1634,42,11,1,1,56386.0,0,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0
1635,44,10,0,1,24594.0,0,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0
1636,42,9,1,1,75774.0,1,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
1637,63,10,2,0,39228.0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0
1638,49,10,2,1,58494.0,0,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0
1639,42,9,1,0,58684.0,0,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0
1640,56,10,1,0,57136.0,1,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1
1641,73,9,2,0,56551.0,1,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
1642,41,9,1,1,22448.0,0,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0
1643,62,11,1,0,82014.0,1,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1
1644,60,11,1,0,34213.0,1,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1
1645,76,10,2,0,25358.0,0,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0
1646,45,9,2,0,35544.0,0,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0
1647,69,10,2,1,36634.0,1,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0
1648,69,9,2,1,62670.0,0,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0
1649,51,10,1,1,50334.0,1,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0
1650,42,9,1,0,72066.0,0,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1
1651,65,10,2,0,50729.0,0,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0
1652,55,10,1,1,34916.0,0,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0
1653,47,9,1,0,64892.0,0,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0
1654,57,9,1,0,43602.0,1,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0
1655,34,10,2,0,33996.0,1,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
1656,38,10,1,0,41473.0,0,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0
1657,56,10,2,1,63246.0,0,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0
1658,64,10,2,1,36732.0,0,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0
1659,53,10,2,1,69084.0,1,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0
1660,56,10,2,1,77766.0,0,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1
1661,38,10,2,0,37929.0,1,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1
1662,72,10,1,0,86610.0,0,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0
1663,37,10,2,0,80141.0,1,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1
1664,68,10,1,0,72635.0,0,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0
1665,53,11,1,1,69016.0,0,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0
1666,32,11,1,0,20193.0,1,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0
1667,48,10,1,1,27573.0,1,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0
1668,44,10,0,0,15862.0,1,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0
1669,47,10,2,1,49544.0,1,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0
1670,43,9,1,1,33228.0,1,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0
1671,45,10,1,0,70440.0,1,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0
1672,52,9,1,1,38232.0,0,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0
1673,68,11,2,1,22554.0,1,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0
1674,40,9,2,1,23536.0,0,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0
1675,71,10,1,1,49413.0,0,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0
1676,54,9,1,1,42231.0,0,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0
1677,43,11,2,0,78789.0,1,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1
1678,55,10,1,1,56534.0,1,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1
1679,52,10,1,0,58350.0,1,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0
1680,34,10,1,0,81217.0,0,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0
1681,72,10,1,0,49090.0,1,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0
1682,36,10,2,0,61787.0,0,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0
1683,38,10,2,1,18169.0,1,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0
1684,42,11,1,0,24336.0,0,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0
1685,33,11,1,0,18222.0,0,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0
1686,71,10,1,0,62335.0,0,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0
1687,52,11,1,1,42033.0,0,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0
1688,40,10,2,0,86580.0,0,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0
1689,66,11,2,0,41437.0,1,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0
1690,72,9,2,0,73705.0,0,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0
1691,47,11,1,1,61064.0,0,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0
1692,68,9,2,1,38452.0,0,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
1693,34,10,1,0,18358.0,1,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0
1694,50,9,2,1,55012.0,0,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0
1695,50,11,0,1,9722.0,1,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1
1696,39,10,2,1,38175.0,1,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0
1697,67,11,2,1,58656.0,1,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0
1698,58,11,1,1,52117.0,0,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0
1699,45,9,1,1,64813.0,0,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0
1700,50,9,2,1,54222.0,0,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0
1701,37,9,1,0,83512.0,1,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1
1702,64,10,2,1,77520.0,1,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1
1703,45,10,1,1,41154.0,0,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0
1704,57,11,1,0,80398.0,0,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0
1705,31,9,0,0,18746.0,1,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0
1706,39,11,1,1,35196.0,0,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0
1707,67,10,1,0,60230.0,0,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0
1708,46,9,1,1,22108.0,1,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0
1709,49,10,1,1,44392.0,0,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0
1710,47,11,2,1,55424.0,1,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1
1711,44,10,1,1,17688.0,0,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0
1712,40,10,2,0,92491.0,0,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1
1713,32,10,1,0,90273.0,1,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1
1714,61,9,2,0,82571.0,1,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0
1715,41,9,2,0,38513.0,1,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1
1716,44,9,2,0,16653.0,1,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1
1717,68,11,1,1,42586.0,1,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1
1718,58,10,0,0,23529.0,0,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0
1719,62,10,2,1,74881.0,1,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0
1720,72,10,1,1,71107.0,0,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0
1721,59,9,2,1,46910.0,1,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0
1722,64,11,1,0,18690.0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
1723,68,10,1,0,37244.0,0,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0
1724,57,9,1,0,82427.0,1,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0
1725,65,10,1,0,75342.0,1,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0
1726,69,10,1,0,70044.0,1,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0
1727,56,9,1,0,79146.0,1,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
1728,60,10,1,0,77437.0,0,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0
1729,64,9,1,1,54984.0,0,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0
1730,52,10,2,1,42403.0,1,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0
1731,59,9,1,1,55761.0,0,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0
1732,40,10,1,1,37292.0,1,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0
1733,78,9,2,0,45576.0,1,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1
1734,76,10,1,0,70321.0,1,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1
1735,54,10,2,0,58086.0,0,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0
1736,71,11,1,0,81795.0,0,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0
1737,76,11,0,0,28389.0,1,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0
1738,77,10,2,0,66835.0,1,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0
1739,54,10,1,0,69901.0,0,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0
1740,74,10,2,0,80360.0,0,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0
1741,62,11,2,1,63342.0,1,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1
1742,49,11,1,1,44989.0,1,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0
1743,43,9,1,0,31859.0,1,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0
1744,74,10,2,0,51569.0,1,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1
1745,52,11,1,0,30372.0,1,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
1746,44,10,0,0,16014.0,1,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0
1747,55,10,1,1,41120.0,0,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0
1748,52,10,2,0,39763.0,1,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1
1749,68,9,2,1,38725.0,0,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0
1750,51,10,1,1,77981.0,0,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0
1751,59,10,1,1,62905.0,0,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0
1752,44,10,1,0,13533.0,1,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0
1753,48,10,1,1,59481.0,1,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0
1754,46,10,1,1,72117.0,1,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0
1755,37,10,1,1,21955.0,0,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0
1756,67,10,1,1,67131.0,0,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0
1757,43,9,2,0,36802.0,1,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0
1758,41,10,1,0,71853.0,1,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0
1759,62,9,0,0,28249.0,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0
1760,48,10,2,1,47808.0,1,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0
1761,49,11,2,0,25509.0,1,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1
1762,77,10,2,0,51012.0,0,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0
1763,38,11,1,0,70596.0,0,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0
1764,71,10,2,0,85431.0,0,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0
1765,56,9,1,1,42664.0,1,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0
1766,68,11,1,1,42586.0,1,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1
1767,38,11,1,0,29760.0,0,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0
1768,46,11,2,0,28973.0,0,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0
1769,50,10,2,1,39435.0,1,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0
1770,39,10,1,0,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0
1771,44,11,0,0,20194.0,0,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0
1772,47,9,2,0,42473.0,0,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0
1773,55,11,1,0,64590.0,0,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0
1774,64,10,1,1,71232.0,0,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0
1775,52,10,1,1,34600.0,1,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1
1776,56,11,1,0,46904.0,1,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0
1777,50,11,1,1,49094.0,1,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0
1778,40,10,1,1,36075.0,0,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0
1779,44,11,1,1,60839.0,0,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0
1780,44,10,1,1,77298.0,1,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0
1781,73,10,1,1,34026.0,1,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
1782,60,9,2,0,48918.0,1,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
1783,61,10,1,0,82122.0,0,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0
1784,47,9,1,0,37697.0,0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
1785,71,10,1,1,34074.0,0,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0
1786,63,10,2,1,28520.0,0,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0
1787,68,10,1,0,62535.0,1,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0
1788,46,9,2,0,36273.0,0,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0
1789,59,9,1,1,63404.0,0,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0
1790,42,9,1,1,75774.0,1,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
1791,47,9,1,1,78416.0,0,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0
1792,49,11,1,1,75702.0,0,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0
1793,72,10,2,1,59385.0,0,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0
1794,57,10,1,0,37070.0,1,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1
1795,72,9,1,1,44689.0,0,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0
1796,65,10,1,1,53977.0,1,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
1797,57,10,2,0,7144.0,0,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0
1798,59,10,1,0,18701.0,0,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0
1799,67,9,1,0,90369.0,1,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1
